[BiLSTM]
PS C:\Capstone\arm-pose-estimation-main> 
& C:/Users/bluei/AppData/Local/Programs/Python/Python312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_bilstm.pth --model bilstm --output online_gesture_bilstm.pth  --lr 1e-3
==================================================
### 1단계: bilstm 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
  Fold 1 | Epoch 1/25 | Val Loss: 0.3053, Val F1: 0.9165
  Fold 2 | Epoch 4/25 | Val Loss: 0.0831, Val F1: 0.9722
  Fold 2 | Epoch 5/25 | Val Loss: 0.0322, Val F1: 1.0000
  Fold 2 | Epoch 6/25 | Val Loss: 0.0101, Val F1: 1.0000
  Fold 2 | Epoch 7/25 | Val Loss: 0.0062, Val F1: 1.0000
  Fold 2 | Epoch 8/25 | Val Loss: 0.0043, Val F1: 1.0000
  Fold 2 | Epoch 9/25 | Val Loss: 0.0029, Val F1: 1.0000
  Fold 2 | Epoch 10/25 | Val Loss: 0.0022, Val F1: 1.0000
  Fold 2 | Epoch 11/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 2 | Epoch 12/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 2 | Epoch 13/25 | Val Loss: 0.0022, Val F1: 1.0000
  Fold 2 | Epoch 14/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 2 | Epoch 15/25 | Val Loss: 0.0016, Val F1: 1.0000
  Fold 2 | Epoch 16/25 | Val Loss: 0.0010, Val F1: 1.0000
  Fold 2 | Epoch 17/25 | Val Loss: 0.0007, Val F1: 1.0000
  Fold 2 | Epoch 18/25 | Val Loss: 0.0006, Val F1: 1.0000
  Fold 2 | Epoch 19/25 | Val Loss: 0.0007, Val F1: 1.0000
  Fold 2 | Epoch 20/25 | Val Loss: 0.0009, Val F1: 1.0000
  Fold 2 | Epoch 21/25 | Val Loss: 0.0010, Val F1: 1.0000
  Fold 2 | Epoch 22/25 | Val Loss: 0.0007, Val F1: 1.0000
  Fold 2 | Epoch 23/25 | Val Loss: 0.0007, Val F1: 1.0000
  Fold 2 | Epoch 24/25 | Val Loss: 0.0007, Val F1: 1.0000
  Fold 2 | Epoch 25/25 | Val Loss: 0.0005, Val F1: 1.0000

--- Fold 3/5 ---
  Fold 3 | Epoch 1/25 | Val Loss: 0.8981, Val F1: 0.8903
  Fold 3 | Epoch 2/25 | Val Loss: 0.8448, Val F1: 0.8903
  Fold 3 | Epoch 3/25 | Val Loss: 0.8040, Val F1: 0.8903
  Fold 3 | Epoch 4/25 | Val Loss: 0.7276, Val F1: 0.8903
  Fold 3 | Epoch 5/25 | Val Loss: 0.6849, Val F1: 0.9182
  Fold 3 | Epoch 6/25 | Val Loss: 0.6732, Val F1: 0.9182
  Fold 3 | Epoch 7/25 | Val Loss: 0.6559, Val F1: 0.9182
  Fold 3 | Epoch 8/25 | Val Loss: 0.6370, Val F1: 0.9454
  Fold 3 | Epoch 9/25 | Val Loss: 0.6338, Val F1: 0.9454
  Fold 3 | Epoch 10/25 | Val Loss: 0.6427, Val F1: 0.9454
  Fold 3 | Epoch 11/25 | Val Loss: 0.6518, Val F1: 0.9454
  Fold 3 | Epoch 12/25 | Val Loss: 0.6731, Val F1: 0.9454
  Fold 3 | Epoch 13/25 | Val Loss: 0.7057, Val F1: 0.9454
  Fold 3 | Epoch 14/25 | Val Loss: 0.7380, Val F1: 0.9454
  Fold 3 | Epoch 15/25 | Val Loss: 0.7575, Val F1: 0.9182
  Fold 3 | Epoch 16/25 | Val Loss: 0.7729, Val F1: 0.9182
  Fold 3 | Epoch 17/25 | Val Loss: 0.7969, Val F1: 0.9182
  Fold 3 | Epoch 18/25 | Val Loss: 0.8189, Val F1: 0.9182
  Fold 3 | Epoch 19/25 | Val Loss: 0.8500, Val F1: 0.9454
  Fold 3 | Epoch 20/25 | Val Loss: 0.8757, Val F1: 0.9454
  Fold 3 | Epoch 21/25 | Val Loss: 0.8897, Val F1: 0.9454
  Fold 3 | Epoch 22/25 | Val Loss: 0.8925, Val F1: 0.9454
  Fold 3 | Epoch 23/25 | Val Loss: 0.9073, Val F1: 0.9182
  Fold 3 | Epoch 24/25 | Val Loss: 0.9115, Val F1: 0.9182
  Fold 3 | Epoch 25/25 | Val Loss: 0.9200, Val F1: 0.9182

--- Fold 4/5 ---
  Fold 4 | Epoch 1/25 | Val Loss: 0.5223, Val F1: 0.9153
  Fold 4 | Epoch 2/25 | Val Loss: 0.3011, Val F1: 0.9153
  Fold 4 | Epoch 3/25 | Val Loss: 0.1736, Val F1: 0.9441
  Fold 4 | Epoch 4/25 | Val Loss: 0.1154, Val F1: 0.9441
  Fold 4 | Epoch 5/25 | Val Loss: 0.1095, Val F1: 0.9441
  Fold 4 | Epoch 6/25 | Val Loss: 0.1112, Val F1: 0.9441
  Fold 4 | Epoch 7/25 | Val Loss: 0.1225, Val F1: 0.9441
  Fold 4 | Epoch 8/25 | Val Loss: 0.1247, Val F1: 0.9441
  Fold 4 | Epoch 9/25 | Val Loss: 0.1200, Val F1: 0.9441
  Fold 4 | Epoch 10/25 | Val Loss: 0.1072, Val F1: 0.9441
  Fold 4 | Epoch 11/25 | Val Loss: 0.0930, Val F1: 0.9722
  Fold 4 | Epoch 12/25 | Val Loss: 0.0812, Val F1: 0.9722
  Fold 4 | Epoch 13/25 | Val Loss: 0.0784, Val F1: 0.9722
  Fold 4 | Epoch 14/25 | Val Loss: 0.0818, Val F1: 0.9722
  Fold 4 | Epoch 15/25 | Val Loss: 0.0829, Val F1: 0.9722
  Fold 4 | Epoch 16/25 | Val Loss: 0.0524, Val F1: 0.9722
  Fold 4 | Epoch 17/25 | Val Loss: 0.0273, Val F1: 0.9722
  Fold 4 | Epoch 18/25 | Val Loss: 0.0185, Val F1: 1.0000
  Fold 4 | Epoch 19/25 | Val Loss: 0.0143, Val F1: 1.0000
  Fold 4 | Epoch 20/25 | Val Loss: 0.0111, Val F1: 1.0000
  Fold 4 | Epoch 21/25 | Val Loss: 0.0097, Val F1: 1.0000
  Fold 4 | Epoch 22/25 | Val Loss: 0.0071, Val F1: 1.0000
  Fold 4 | Epoch 23/25 | Val Loss: 0.0052, Val F1: 1.0000
  Fold 4 | Epoch 24/25 | Val Loss: 0.0043, Val F1: 1.0000
  Fold 4 | Epoch 25/25 | Val Loss: 0.0045, Val F1: 1.0000

--- Fold 5/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 5 | Epoch 1/25 | Val Loss: 0.7550, Val F1: 0.8039
  Fold 5 | Epoch 2/25 | Val Loss: 0.3759, Val F1: 0.8864
  Fold 5 | Epoch 3/25 | Val Loss: 0.2866, Val F1: 0.9129
  Fold 5 | Epoch 4/25 | Val Loss: 0.2591, Val F1: 0.8864
  Fold 5 | Epoch 5/25 | Val Loss: 0.2851, Val F1: 0.8864
  Fold 5 | Epoch 6/25 | Val Loss: 0.3080, Val F1: 0.8864
  Fold 5 | Epoch 7/25 | Val Loss: 0.3327, Val F1: 0.8864
  Fold 5 | Epoch 8/25 | Val Loss: 0.3668, Val F1: 0.8864
  Fold 5 | Epoch 9/25 | Val Loss: 0.4036, Val F1: 0.8864
  Fold 5 | Epoch 10/25 | Val Loss: 0.4225, Val F1: 0.8864
  Fold 5 | Epoch 11/25 | Val Loss: 0.4209, Val F1: 0.8864
  Fold 5 | Epoch 12/25 | Val Loss: 0.4040, Val F1: 0.9152
  Fold 5 | Epoch 13/25 | Val Loss: 0.3927, Val F1: 0.9152
  Fold 5 | Epoch 14/25 | Val Loss: 0.3921, Val F1: 0.9152
  Fold 5 | Epoch 15/25 | Val Loss: 0.3648, Val F1: 0.9152
  Fold 5 | Epoch 16/25 | Val Loss: 0.2962, Val F1: 0.9152
  Fold 5 | Epoch 17/25 | Val Loss: 0.2428, Val F1: 0.9152
  Fold 5 | Epoch 18/25 | Val Loss: 0.2304, Val F1: 0.9152
  Fold 5 | Epoch 19/25 | Val Loss: 0.2283, Val F1: 0.9152
  Fold 5 | Epoch 20/25 | Val Loss: 0.2223, Val F1: 0.9152
  Fold 5 | Epoch 21/25 | Val Loss: 0.2228, Val F1: 0.9152
  Fold 5 | Epoch 22/25 | Val Loss: 0.2224, Val F1: 0.9152
  Fold 5 | Epoch 23/25 | Val Loss: 0.2164, Val F1: 0.9432
  Fold 5 | Epoch 24/25 | Val Loss: 0.2217, Val F1: 0.9432
  Fold 5 | Epoch 25/25 | Val Loss: 0.2119, Val F1: 0.9432

--- 5-Fold CV Summary ---
Mean Validation F1: 0.9723 ± 0.0349

Unfreezing for SimpleCNN: model.fc1, model.fc2
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
Step 15/150 - Test Loss: 0.0148, Accuracy: 1.0000, F1: 1.0000
Step 30/150 - Test Loss: 0.0417, Accuracy: 0.9833, F1: 0.9833
Step 45/150 - Test Loss: 0.0667, Accuracy: 0.9833, F1: 0.9833
Step 60/150 - Test Loss: 0.0755, Accuracy: 0.9833, F1: 0.9833
Step 75/150 - Test Loss: 0.0837, Accuracy: 0.9833, F1: 0.9833
Step 90/150 - Test Loss: 0.0934, Accuracy: 0.9833, F1: 0.9833
Step 105/150 - Test Loss: 0.0899, Accuracy: 0.9833, F1: 0.9833
Step 120/150 - Test Loss: 0.0955, Accuracy: 0.9833, F1: 0.9833
Step 135/150 - Test Loss: 0.1110, Accuracy: 0.9833, F1: 0.9833
Step 150/150 - Test Loss: 0.1044, Accuracy: 0.9833, F1: 0.9833

Final evaluation on the model from the last iteration...

=== Final Test Results for simplecnn ===
Test Loss       : 0.1044
Test Accuracy   : 0.9833
Macro F1 score  : 0.9833
Confusion Matrix:
[[20  0  0]
 [ 0 20  0]
 [ 1  0 19]]

Saved final model to online_gesture_simplecnn.pth

[CNN BiLSTM]
PS C:\Capstone\arm-pose-estimation-main> & C:/Users/bluei/AppData/Local/Programs/Python/Python312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_cnnbilstm.pth --model cnnbilstm --output online_gesture_cnnbilstm.pth  --lr 3e-4
>> 
==================================================
### 1단계: cnnbilstm 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 1 | Epoch 1/25 | Val Loss: 0.0232, Val F1: 1.0000
  Fold 1 | Epoch 2/25 | Val Loss: 0.0227, Val F1: 1.0000
  Fold 1 | Epoch 3/25 | Val Loss: 0.0224, Val F1: 1.0000
  Fold 1 | Epoch 4/25 | Val Loss: 0.0218, Val F1: 1.0000
  Fold 1 | Epoch 5/25 | Val Loss: 0.0214, Val F1: 1.0000
  Fold 1 | Epoch 6/25 | Val Loss: 0.0211, Val F1: 1.0000
  Fold 1 | Epoch 7/25 | Val Loss: 0.0208, Val F1: 1.0000
  Fold 1 | Epoch 8/25 | Val Loss: 0.0204, Val F1: 1.0000
  Fold 1 | Epoch 9/25 | Val Loss: 0.0200, Val F1: 1.0000
  Fold 1 | Epoch 10/25 | Val Loss: 0.0197, Val F1: 1.0000
  Fold 1 | Epoch 11/25 | Val Loss: 0.0194, Val F1: 1.0000
  Fold 1 | Epoch 12/25 | Val Loss: 0.0192, Val F1: 1.0000
  Fold 1 | Epoch 13/25 | Val Loss: 0.0189, Val F1: 1.0000
  Fold 1 | Epoch 14/25 | Val Loss: 0.0186, Val F1: 1.0000
  Fold 1 | Epoch 15/25 | Val Loss: 0.0182, Val F1: 1.0000
  Fold 1 | Epoch 16/25 | Val Loss: 0.0181, Val F1: 1.0000
  Fold 1 | Epoch 17/25 | Val Loss: 0.0178, Val F1: 1.0000
  Fold 1 | Epoch 18/25 | Val Loss: 0.0175, Val F1: 1.0000
  Fold 1 | Epoch 19/25 | Val Loss: 0.0173, Val F1: 1.0000
  Fold 1 | Epoch 20/25 | Val Loss: 0.0170, Val F1: 1.0000
  Fold 1 | Epoch 21/25 | Val Loss: 0.0167, Val F1: 1.0000
  Fold 1 | Epoch 22/25 | Val Loss: 0.0165, Val F1: 1.0000
  Fold 1 | Epoch 23/25 | Val Loss: 0.0163, Val F1: 1.0000
  Fold 1 | Epoch 24/25 | Val Loss: 0.0163, Val F1: 1.0000
  Fold 1 | Epoch 25/25 | Val Loss: 0.0162, Val F1: 1.0000

--- Fold 2/5 ---
  Fold 2 | Epoch 1/25 | Val Loss: 0.0214, Val F1: 1.0000
  Fold 2 | Epoch 2/25 | Val Loss: 0.0220, Val F1: 1.0000
  Fold 2 | Epoch 3/25 | Val Loss: 0.0225, Val F1: 1.0000
  Fold 2 | Epoch 4/25 | Val Loss: 0.0231, Val F1: 1.0000
  Fold 2 | Epoch 5/25 | Val Loss: 0.0236, Val F1: 0.9722
  Fold 2 | Epoch 6/25 | Val Loss: 0.0241, Val F1: 0.9722
  Fold 2 | Epoch 7/25 | Val Loss: 0.0247, Val F1: 0.9722
  Fold 2 | Epoch 8/25 | Val Loss: 0.0253, Val F1: 0.9722
  Fold 2 | Epoch 9/25 | Val Loss: 0.0258, Val F1: 0.9722
  Fold 2 | Epoch 10/25 | Val Loss: 0.0265, Val F1: 0.9722
  Fold 2 | Epoch 11/25 | Val Loss: 0.0271, Val F1: 0.9722
  Fold 2 | Epoch 12/25 | Val Loss: 0.0276, Val F1: 0.9722
  Fold 2 | Epoch 13/25 | Val Loss: 0.0282, Val F1: 0.9722
  Fold 2 | Epoch 14/25 | Val Loss: 0.0289, Val F1: 0.9722
  Fold 2 | Epoch 15/25 | Val Loss: 0.0296, Val F1: 0.9722
  Fold 2 | Epoch 16/25 | Val Loss: 0.0302, Val F1: 0.9722
  Fold 2 | Epoch 17/25 | Val Loss: 0.0308, Val F1: 0.9722
  Fold 2 | Epoch 18/25 | Val Loss: 0.0315, Val F1: 0.9722
  Fold 2 | Epoch 19/25 | Val Loss: 0.0321, Val F1: 0.9722
  Fold 2 | Epoch 20/25 | Val Loss: 0.0327, Val F1: 0.9722
  Fold 2 | Epoch 21/25 | Val Loss: 0.0332, Val F1: 0.9722
  Fold 2 | Epoch 22/25 | Val Loss: 0.0338, Val F1: 0.9722
  Fold 2 | Epoch 23/25 | Val Loss: 0.0344, Val F1: 0.9722
  Fold 2 | Epoch 24/25 | Val Loss: 0.0350, Val F1: 0.9722
  Fold 2 | Epoch 25/25 | Val Loss: 0.0355, Val F1: 0.9722

--- Fold 3/5 ---
  Fold 3 | Epoch 1/25 | Val Loss: 0.0015, Val F1: 1.0000
  Fold 3 | Epoch 2/25 | Val Loss: 0.0015, Val F1: 1.0000
  Fold 3 | Epoch 3/25 | Val Loss: 0.0014, Val F1: 1.0000
  Fold 3 | Epoch 4/25 | Val Loss: 0.0014, Val F1: 1.0000
  Fold 3 | Epoch 5/25 | Val Loss: 0.0014, Val F1: 1.0000
  Fold 3 | Epoch 6/25 | Val Loss: 0.0013, Val F1: 1.0000
  Fold 3 | Epoch 7/25 | Val Loss: 0.0013, Val F1: 1.0000
  Fold 3 | Epoch 8/25 | Val Loss: 0.0013, Val F1: 1.0000
  Fold 3 | Epoch 9/25 | Val Loss: 0.0013, Val F1: 1.0000
  Fold 3 | Epoch 10/25 | Val Loss: 0.0012, Val F1: 1.0000
  Fold 3 | Epoch 11/25 | Val Loss: 0.0012, Val F1: 1.0000
  Fold 3 | Epoch 12/25 | Val Loss: 0.0012, Val F1: 1.0000
  Fold 3 | Epoch 13/25 | Val Loss: 0.0012, Val F1: 1.0000
  Fold 3 | Epoch 14/25 | Val Loss: 0.0012, Val F1: 1.0000
  Fold 3 | Epoch 15/25 | Val Loss: 0.0011, Val F1: 1.0000
  Fold 3 | Epoch 16/25 | Val Loss: 0.0011, Val F1: 1.0000
  Fold 3 | Epoch 17/25 | Val Loss: 0.0011, Val F1: 1.0000
  Fold 3 | Epoch 18/25 | Val Loss: 0.0011, Val F1: 1.0000
  Fold 3 | Epoch 19/25 | Val Loss: 0.0011, Val F1: 1.0000
  Fold 3 | Epoch 20/25 | Val Loss: 0.0011, Val F1: 1.0000
  Fold 3 | Epoch 21/25 | Val Loss: 0.0010, Val F1: 1.0000
  Fold 3 | Epoch 22/25 | Val Loss: 0.0010, Val F1: 1.0000
  Fold 3 | Epoch 23/25 | Val Loss: 0.0010, Val F1: 1.0000
  Fold 3 | Epoch 24/25 | Val Loss: 0.0010, Val F1: 1.0000
  Fold 3 | Epoch 25/25 | Val Loss: 0.0010, Val F1: 1.0000

--- Fold 4/5 ---
  Fold 4 | Epoch 1/25 | Val Loss: 0.0857, Val F1: 0.9722
  Fold 4 | Epoch 2/25 | Val Loss: 0.0854, Val F1: 0.9722
  Fold 4 | Epoch 3/25 | Val Loss: 0.0848, Val F1: 0.9722
  Fold 4 | Epoch 4/25 | Val Loss: 0.0842, Val F1: 0.9722
  Fold 4 | Epoch 5/25 | Val Loss: 0.0836, Val F1: 0.9722
  Fold 4 | Epoch 6/25 | Val Loss: 0.0831, Val F1: 0.9722
  Fold 4 | Epoch 7/25 | Val Loss: 0.0826, Val F1: 0.9722
  Fold 4 | Epoch 8/25 | Val Loss: 0.0821, Val F1: 0.9722
  Fold 4 | Epoch 9/25 | Val Loss: 0.0817, Val F1: 0.9722
  Fold 4 | Epoch 10/25 | Val Loss: 0.0811, Val F1: 0.9722
  Fold 4 | Epoch 11/25 | Val Loss: 0.0805, Val F1: 0.9722
  Fold 4 | Epoch 12/25 | Val Loss: 0.0801, Val F1: 0.9722
  Fold 4 | Epoch 13/25 | Val Loss: 0.0797, Val F1: 0.9722
  Fold 4 | Epoch 14/25 | Val Loss: 0.0792, Val F1: 0.9722
  Fold 4 | Epoch 15/25 | Val Loss: 0.0789, Val F1: 0.9722
  Fold 4 | Epoch 16/25 | Val Loss: 0.0785, Val F1: 0.9722
  Fold 4 | Epoch 17/25 | Val Loss: 0.0782, Val F1: 0.9722
  Fold 4 | Epoch 18/25 | Val Loss: 0.0779, Val F1: 0.9722
  Fold 4 | Epoch 19/25 | Val Loss: 0.0775, Val F1: 0.9722
  Fold 4 | Epoch 20/25 | Val Loss: 0.0772, Val F1: 0.9722
  Fold 4 | Epoch 21/25 | Val Loss: 0.0770, Val F1: 0.9722
  Fold 4 | Epoch 22/25 | Val Loss: 0.0767, Val F1: 0.9722
  Fold 4 | Epoch 23/25 | Val Loss: 0.0763, Val F1: 0.9722
  Fold 4 | Epoch 24/25 | Val Loss: 0.0760, Val F1: 0.9722
  Fold 4 | Epoch 25/25 | Val Loss: 0.0757, Val F1: 0.9722

--- Fold 5/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 5 | Epoch 1/25 | Val Loss: 0.0689, Val F1: 0.9708
  Fold 5 | Epoch 2/25 | Val Loss: 0.0680, Val F1: 0.9708
  Fold 5 | Epoch 3/25 | Val Loss: 0.0674, Val F1: 0.9708
  Fold 5 | Epoch 4/25 | Val Loss: 0.0668, Val F1: 0.9708
  Fold 5 | Epoch 5/25 | Val Loss: 0.0662, Val F1: 0.9708
  Fold 5 | Epoch 6/25 | Val Loss: 0.0657, Val F1: 0.9708
  Fold 5 | Epoch 7/25 | Val Loss: 0.0652, Val F1: 0.9708
  Fold 5 | Epoch 8/25 | Val Loss: 0.0650, Val F1: 0.9708
  Fold 5 | Epoch 9/25 | Val Loss: 0.0646, Val F1: 0.9708
  Fold 5 | Epoch 10/25 | Val Loss: 0.0642, Val F1: 0.9708
  Fold 5 | Epoch 11/25 | Val Loss: 0.0638, Val F1: 0.9708
  Fold 5 | Epoch 12/25 | Val Loss: 0.0634, Val F1: 0.9708
  Fold 5 | Epoch 13/25 | Val Loss: 0.0631, Val F1: 0.9708
  Fold 5 | Epoch 14/25 | Val Loss: 0.0628, Val F1: 0.9708
  Fold 5 | Epoch 15/25 | Val Loss: 0.0624, Val F1: 0.9708
  Fold 5 | Epoch 16/25 | Val Loss: 0.0621, Val F1: 0.9708
  Fold 5 | Epoch 17/25 | Val Loss: 0.0619, Val F1: 0.9708
  Fold 5 | Epoch 18/25 | Val Loss: 0.0617, Val F1: 0.9708
  Fold 5 | Epoch 19/25 | Val Loss: 0.0613, Val F1: 0.9708
  Fold 5 | Epoch 20/25 | Val Loss: 0.0611, Val F1: 0.9708
  Fold 5 | Epoch 21/25 | Val Loss: 0.0607, Val F1: 0.9708
  Fold 5 | Epoch 22/25 | Val Loss: 0.0604, Val F1: 0.9708
  Fold 5 | Epoch 23/25 | Val Loss: 0.0603, Val F1: 0.9708
  Fold 5 | Epoch 24/25 | Val Loss: 0.0601, Val F1: 0.9708
  Fold 5 | Epoch 25/25 | Val Loss: 0.0598, Val F1: 0.9708

--- 5-Fold CV Summary ---
Mean Validation F1: 0.9830 ± 0.0139

Unfreezing for cnnbilstm: model.fc
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
Step 15/150 - Test Loss: 0.0127, Accuracy: 1.0000, F1: 1.0000
Step 30/150 - Test Loss: 0.0118, Accuracy: 1.0000, F1: 1.0000
Step 45/150 - Test Loss: 0.0111, Accuracy: 1.0000, F1: 1.0000
Step 60/150 - Test Loss: 0.0104, Accuracy: 1.0000, F1: 1.0000
Step 75/150 - Test Loss: 0.0099, Accuracy: 1.0000, F1: 1.0000
Step 90/150 - Test Loss: 0.0093, Accuracy: 1.0000, F1: 1.0000
Step 105/150 - Test Loss: 0.0088, Accuracy: 1.0000, F1: 1.0000
Step 120/150 - Test Loss: 0.0084, Accuracy: 1.0000, F1: 1.0000
Step 135/150 - Test Loss: 0.0080, Accuracy: 1.0000, F1: 1.0000
Step 150/150 - Test Loss: 0.0077, Accuracy: 1.0000, F1: 1.0000

Final evaluation on the model from the last iteration...

=== Final Test Results for cnnbilstm ===
Test Loss       : 0.0077
Test Accuracy   : 1.0000
Macro F1 score  : 1.0000
Confusion Matrix:
[[20  0  0]
 [ 0 20  0]
 [ 0  0 20]]

Saved final model to online_gesture_cnnbilstm.pth

[small TCN]
PS C:\Capstone\arm-pose-estimation-main> & C:/Users/bluei/AppData/Local/Programs/Python/Python312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py  --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_smalltcn.pth --model smalltcn --output online_gesture_smalltcn.pth  --lr 1e-3  
==================================================
### 1단계: smalltcn 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 1 | Epoch 1/25 | Val Loss: 0.2969, Val F1: 0.8583
  Fold 1 | Epoch 2/25 | Val Loss: 0.2533, Val F1: 0.9444
  Fold 1 | Epoch 3/25 | Val Loss: 0.2327, Val F1: 0.9444
  Fold 1 | Epoch 4/25 | Val Loss: 0.2015, Val F1: 0.9444
  Fold 1 | Epoch 5/25 | Val Loss: 0.1898, Val F1: 0.9154
  Fold 1 | Epoch 6/25 | Val Loss: 0.1784, Val F1: 0.9154
  Fold 1 | Epoch 7/25 | Val Loss: 0.1749, Val F1: 0.9154
  Fold 1 | Epoch 8/25 | Val Loss: 0.1804, Val F1: 0.9154
  Fold 1 | Epoch 9/25 | Val Loss: 0.1719, Val F1: 0.9154
  Fold 1 | Epoch 10/25 | Val Loss: 0.1736, Val F1: 0.9154
  Fold 1 | Epoch 11/25 | Val Loss: 0.1666, Val F1: 0.9154
  Fold 1 | Epoch 12/25 | Val Loss: 0.1651, Val F1: 0.9154
  Fold 1 | Epoch 13/25 | Val Loss: 0.1691, Val F1: 0.9154
  Fold 1 | Epoch 14/25 | Val Loss: 0.1613, Val F1: 0.9154
  Fold 1 | Epoch 15/25 | Val Loss: 0.1636, Val F1: 0.9154
  Fold 1 | Epoch 16/25 | Val Loss: 0.1660, Val F1: 0.9154
  Fold 1 | Epoch 17/25 | Val Loss: 0.1600, Val F1: 0.9154
  Fold 1 | Epoch 18/25 | Val Loss: 0.1554, Val F1: 0.9154
  Fold 1 | Epoch 19/25 | Val Loss: 0.1569, Val F1: 0.9154
  Fold 1 | Epoch 20/25 | Val Loss: 0.1597, Val F1: 0.9154
  Fold 1 | Epoch 21/25 | Val Loss: 0.1692, Val F1: 0.9154
  Fold 1 | Epoch 22/25 | Val Loss: 0.1655, Val F1: 0.9154
  Fold 1 | Epoch 23/25 | Val Loss: 0.1497, Val F1: 0.9154
  Fold 1 | Epoch 24/25 | Val Loss: 0.1493, Val F1: 0.9154
  Fold 1 | Epoch 25/25 | Val Loss: 0.1450, Val F1: 0.9154

--- Fold 2/5 ---
  Fold 2 | Epoch 1/25 | Val Loss: 0.1043, Val F1: 0.9722
  Fold 2 | Epoch 2/25 | Val Loss: 0.0615, Val F1: 0.9722
  Fold 2 | Epoch 3/25 | Val Loss: 0.0359, Val F1: 0.9722
  Fold 2 | Epoch 4/25 | Val Loss: 0.0341, Val F1: 0.9722
  Fold 2 | Epoch 5/25 | Val Loss: 0.0214, Val F1: 1.0000
  Fold 2 | Epoch 6/25 | Val Loss: 0.0128, Val F1: 1.0000
  Fold 2 | Epoch 7/25 | Val Loss: 0.0128, Val F1: 1.0000
  Fold 2 | Epoch 8/25 | Val Loss: 0.0106, Val F1: 1.0000
  Fold 2 | Epoch 9/25 | Val Loss: 0.0102, Val F1: 1.0000
  Fold 2 | Epoch 10/25 | Val Loss: 0.0087, Val F1: 1.0000
