thon312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_bilstm.pth --model bilstm --output online_gesture_bilstm.pth  --lr 1e-3  
==================================================
### 1단계: bilstm 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
  Fold 1 | Epoch 1/25 | Val Loss: 0.1965, Val F1: 0.9153
  Fold 2 | Epoch 8/25 | Val Loss: 0.0739, Val F1: 0.9722
  Fold 2 | Epoch 9/25 | Val Loss: 0.0694, Val F1: 0.9722
  Fold 2 | Epoch 10/25 | Val Loss: 0.0608, Val F1: 0.9722
  Fold 2 | Epoch 11/25 | Val Loss: 0.0391, Val F1: 0.9722
  Fold 2 | Epoch 12/25 | Val Loss: 0.0169, Val F1: 1.0000
  Fold 2 | Epoch 13/25 | Val Loss: 0.0056, Val F1: 1.0000
  Fold 2 | Epoch 14/25 | Val Loss: 0.0026, Val F1: 1.0000
  Fold 2 | Epoch 15/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 2 | Epoch 16/25 | Val Loss: 0.0022, Val F1: 1.0000
  Fold 2 | Epoch 17/25 | Val Loss: 0.0030, Val F1: 1.0000
  Fold 2 | Epoch 18/25 | Val Loss: 0.0038, Val F1: 1.0000
  Fold 2 | Epoch 19/25 | Val Loss: 0.0040, Val F1: 1.0000
  Fold 2 | Epoch 20/25 | Val Loss: 0.0036, Val F1: 1.0000
  Fold 2 | Epoch 21/25 | Val Loss: 0.0031, Val F1: 1.0000
  Fold 2 | Epoch 22/25 | Val Loss: 0.0025, Val F1: 1.0000
  Fold 2 | Epoch 23/25 | Val Loss: 0.0018, Val F1: 1.0000
  Fold 2 | Epoch 24/25 | Val Loss: 0.0010, Val F1: 1.0000
  Fold 2 | Epoch 25/25 | Val Loss: 0.0011, Val F1: 1.0000

--- Fold 3/5 ---
  Fold 3 | Epoch 1/25 | Val Loss: 1.0907, Val F1: 0.8299
  Fold 3 | Epoch 2/25 | Val Loss: 0.7009, Val F1: 0.9182
  Fold 3 | Epoch 3/25 | Val Loss: 0.6658, Val F1: 0.9182
  Fold 3 | Epoch 4/25 | Val Loss: 0.7038, Val F1: 0.9182
  Fold 3 | Epoch 5/25 | Val Loss: 0.7419, Val F1: 0.9182
  Fold 3 | Epoch 6/25 | Val Loss: 0.7356, Val F1: 0.9182
  Fold 3 | Epoch 7/25 | Val Loss: 0.7030, Val F1: 0.9182
  Fold 3 | Epoch 8/25 | Val Loss: 0.6869, Val F1: 0.9182
  Fold 3 | Epoch 9/25 | Val Loss: 0.7001, Val F1: 0.9182
  Fold 3 | Epoch 10/25 | Val Loss: 0.7457, Val F1: 0.9182
  Fold 3 | Epoch 11/25 | Val Loss: 0.7740, Val F1: 0.8918
  Fold 3 | Epoch 12/25 | Val Loss: 0.7892, Val F1: 0.8918
  Fold 3 | Epoch 13/25 | Val Loss: 0.7954, Val F1: 0.8918
  Fold 3 | Epoch 14/25 | Val Loss: 0.8004, Val F1: 0.8918
  Fold 3 | Epoch 15/25 | Val Loss: 0.7994, Val F1: 0.8918
  Fold 3 | Epoch 16/25 | Val Loss: 0.8012, Val F1: 0.9182
  Fold 3 | Epoch 17/25 | Val Loss: 0.8364, Val F1: 0.9182
  Fold 3 | Epoch 18/25 | Val Loss: 0.8599, Val F1: 0.9182
  Fold 3 | Epoch 19/25 | Val Loss: 0.8954, Val F1: 0.8918
  Fold 3 | Epoch 20/25 | Val Loss: 0.9327, Val F1: 0.8918
  Fold 3 | Epoch 21/25 | Val Loss: 0.9253, Val F1: 0.8918
  Fold 3 | Epoch 22/25 | Val Loss: 0.8866, Val F1: 0.8918
  Fold 3 | Epoch 23/25 | Val Loss: 0.8838, Val F1: 0.8918
  Fold 3 | Epoch 24/25 | Val Loss: 0.8829, Val F1: 0.8918
  Fold 3 | Epoch 25/25 | Val Loss: 0.8861, Val F1: 0.8918

--- Fold 4/5 ---
  Fold 4 | Epoch 1/25 | Val Loss: 0.4648, Val F1: 0.9441
  Fold 4 | Epoch 2/25 | Val Loss: 0.4339, Val F1: 0.9441
  Fold 4 | Epoch 3/25 | Val Loss: 0.4271, Val F1: 0.9441
  Fold 4 | Epoch 4/25 | Val Loss: 0.3605, Val F1: 0.9441
  Fold 4 | Epoch 5/25 | Val Loss: 0.3300, Val F1: 0.9441
  Fold 4 | Epoch 6/25 | Val Loss: 0.3026, Val F1: 0.9441
  Fold 4 | Epoch 7/25 | Val Loss: 0.2894, Val F1: 0.9441
  Fold 4 | Epoch 8/25 | Val Loss: 0.2824, Val F1: 0.9722
  Fold 4 | Epoch 9/25 | Val Loss: 0.2753, Val F1: 0.9722
  Fold 4 | Epoch 10/25 | Val Loss: 0.2492, Val F1: 0.9722
  Fold 4 | Epoch 11/25 | Val Loss: 0.2232, Val F1: 0.9722
  Fold 4 | Epoch 12/25 | Val Loss: 0.2080, Val F1: 0.9722
  Fold 4 | Epoch 13/25 | Val Loss: 0.2080, Val F1: 0.9722
  Fold 4 | Epoch 14/25 | Val Loss: 0.2132, Val F1: 0.9722
  Fold 4 | Epoch 15/25 | Val Loss: 0.2081, Val F1: 0.9722
  Fold 4 | Epoch 16/25 | Val Loss: 0.1784, Val F1: 0.9722
  Fold 4 | Epoch 17/25 | Val Loss: 0.1629, Val F1: 0.9722
  Fold 4 | Epoch 18/25 | Val Loss: 0.1576, Val F1: 0.9722
  Fold 4 | Epoch 19/25 | Val Loss: 0.1576, Val F1: 0.9722
  Fold 4 | Epoch 20/25 | Val Loss: 0.1578, Val F1: 0.9722
  Fold 4 | Epoch 21/25 | Val Loss: 0.1594, Val F1: 0.9722
  Fold 4 | Epoch 22/25 | Val Loss: 0.1656, Val F1: 0.9722
  Fold 4 | Epoch 23/25 | Val Loss: 0.1670, Val F1: 0.9722
  Fold 4 | Epoch 24/25 | Val Loss: 0.1670, Val F1: 0.9722
  Fold 4 | Epoch 25/25 | Val Loss: 0.1628, Val F1: 0.9722

--- Fold 5/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 5 | Epoch 1/25 | Val Loss: 0.5116, Val F1: 0.8853
  Fold 5 | Epoch 2/25 | Val Loss: 0.3762, Val F1: 0.8853
  Fold 5 | Epoch 3/25 | Val Loss: 0.3285, Val F1: 0.8853
  Fold 5 | Epoch 4/25 | Val Loss: 0.2985, Val F1: 0.8575
  Fold 5 | Epoch 5/25 | Val Loss: 0.2829, Val F1: 0.8575
  Fold 5 | Epoch 6/25 | Val Loss: 0.2805, Val F1: 0.8575
  Fold 5 | Epoch 7/25 | Val Loss: 0.2369, Val F1: 0.8575
  Fold 5 | Epoch 8/25 | Val Loss: 0.1951, Val F1: 0.8575
  Fold 5 | Epoch 9/25 | Val Loss: 0.1706, Val F1: 0.8575
  Fold 5 | Epoch 10/25 | Val Loss: 0.1582, Val F1: 0.8575
  Fold 5 | Epoch 11/25 | Val Loss: 0.1545, Val F1: 0.8864
  Fold 5 | Epoch 12/25 | Val Loss: 0.1552, Val F1: 0.8864
  Fold 5 | Epoch 13/25 | Val Loss: 0.1593, Val F1: 0.8864
  Fold 5 | Epoch 14/25 | Val Loss: 0.1635, Val F1: 0.8864
  Fold 5 | Epoch 15/25 | Val Loss: 0.1473, Val F1: 0.8864
  Fold 5 | Epoch 16/25 | Val Loss: 0.1228, Val F1: 0.9143
  Fold 5 | Epoch 17/25 | Val Loss: 0.1097, Val F1: 0.9143
  Fold 5 | Epoch 18/25 | Val Loss: 0.0990, Val F1: 0.9143
  Fold 5 | Epoch 19/25 | Val Loss: 0.0952, Val F1: 0.9143
  Fold 5 | Epoch 20/25 | Val Loss: 0.0909, Val F1: 0.9432
  Fold 5 | Epoch 21/25 | Val Loss: 0.0907, Val F1: 0.9419
  Fold 5 | Epoch 22/25 | Val Loss: 0.0930, Val F1: 0.9419
  Fold 5 | Epoch 23/25 | Val Loss: 0.0942, Val F1: 0.9419
  Fold 5 | Epoch 24/25 | Val Loss: 0.0967, Val F1: 0.9419
  Fold 5 | Epoch 25/25 | Val Loss: 0.0938, Val F1: 0.9129

--- 5-Fold CV Summary ---
Mean Validation F1: 0.9554 ± 0.0450

Unfreezing for SimpleCNN: model.fc1, model.fc2
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
Step 15/150 - Test Loss: 0.0821, Accuracy: 0.9833, F1: 0.9833
Step 30/150 - Test Loss: 0.0559, Accuracy: 0.9667, F1: 0.9667
Step 45/150 - Test Loss: 0.0703, Accuracy: 0.9667, F1: 0.9667
Step 60/150 - Test Loss: 0.0807, Accuracy: 0.9833, F1: 0.9833
Step 75/150 - Test Loss: 0.0830, Accuracy: 0.9833, F1: 0.9833
Step 90/150 - Test Loss: 0.0925, Accuracy: 0.9833, F1: 0.9833
Step 105/150 - Test Loss: 0.0923, Accuracy: 0.9833, F1: 0.9833
Step 120/150 - Test Loss: 0.0863, Accuracy: 0.9833, F1: 0.9833
Step 135/150 - Test Loss: 0.1042, Accuracy: 0.9833, F1: 0.9833
Step 150/150 - Test Loss: 0.1243, Accuracy: 0.9833, F1: 0.9833

Final evaluation on the model from the last iteration...

=== Final Test Results for simplecnn ===
Test Loss       : 0.1243
Test Accuracy   : 0.9833
Macro F1 score  : 0.9833
Confusion Matrix:
[[20  0  0]
 [ 0 20  0]
 [ 1  0 19]]

Saved final model to online_gesture_simplecnn.pth

PS C:\Capstone\arm-pose-estimation-main> & C:/Users/bluei/AppData/Local/Programs/Python/Python312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_cnnbilstm.pth --model cnnbilstm --output online_gesture_cnnbilstm.pth  --lr 3e-4
==================================================
### 1단계: cnnbilstm 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 1 | Epoch 1/25 | Val Loss: 0.0585, Val F1: 0.9722
  Fold 1 | Epoch 2/25 | Val Loss: 0.0572, Val F1: 0.9722
  Fold 1 | Epoch 3/25 | Val Loss: 0.0560, Val F1: 0.9722
  Fold 1 | Epoch 4/25 | Val Loss: 0.0548, Val F1: 0.9722
  Fold 1 | Epoch 5/25 | Val Loss: 0.0537, Val F1: 0.9722
  Fold 1 | Epoch 6/25 | Val Loss: 0.0527, Val F1: 0.9722
  Fold 1 | Epoch 7/25 | Val Loss: 0.0517, Val F1: 0.9722
  Fold 1 | Epoch 8/25 | Val Loss: 0.0506, Val F1: 0.9722
  Fold 1 | Epoch 9/25 | Val Loss: 0.0495, Val F1: 0.9722
  Fold 1 | Epoch 10/25 | Val Loss: 0.0485, Val F1: 0.9722
  Fold 1 | Epoch 11/25 | Val Loss: 0.0476, Val F1: 0.9722
  Fold 1 | Epoch 12/25 | Val Loss: 0.0467, Val F1: 0.9722
  Fold 1 | Epoch 13/25 | Val Loss: 0.0459, Val F1: 0.9722
  Fold 1 | Epoch 14/25 | Val Loss: 0.0450, Val F1: 0.9722
  Fold 1 | Epoch 15/25 | Val Loss: 0.0441, Val F1: 0.9722
  Fold 1 | Epoch 16/25 | Val Loss: 0.0434, Val F1: 0.9722
  Fold 1 | Epoch 17/25 | Val Loss: 0.0425, Val F1: 0.9722
  Fold 1 | Epoch 18/25 | Val Loss: 0.0416, Val F1: 0.9722
  Fold 1 | Epoch 19/25 | Val Loss: 0.0406, Val F1: 0.9722
  Fold 1 | Epoch 20/25 | Val Loss: 0.0397, Val F1: 0.9722
  Fold 1 | Epoch 21/25 | Val Loss: 0.0389, Val F1: 0.9722
  Fold 1 | Epoch 22/25 | Val Loss: 0.0382, Val F1: 0.9722
  Fold 1 | Epoch 23/25 | Val Loss: 0.0375, Val F1: 0.9722
  Fold 1 | Epoch 24/25 | Val Loss: 0.0368, Val F1: 0.9722
  Fold 1 | Epoch 25/25 | Val Loss: 0.0363, Val F1: 0.9722

--- Fold 2/5 ---
  Fold 2 | Epoch 1/25 | Val Loss: 0.0134, Val F1: 1.0000
  Fold 2 | Epoch 2/25 | Val Loss: 0.0130, Val F1: 1.0000
  Fold 2 | Epoch 3/25 | Val Loss: 0.0126, Val F1: 1.0000
  Fold 2 | Epoch 4/25 | Val Loss: 0.0122, Val F1: 1.0000
  Fold 2 | Epoch 5/25 | Val Loss: 0.0118, Val F1: 1.0000
  Fold 2 | Epoch 6/25 | Val Loss: 0.0114, Val F1: 1.0000
  Fold 2 | Epoch 7/25 | Val Loss: 0.0110, Val F1: 1.0000
  Fold 2 | Epoch 8/25 | Val Loss: 0.0107, Val F1: 1.0000
  Fold 2 | Epoch 9/25 | Val Loss: 0.0103, Val F1: 1.0000
  Fold 2 | Epoch 10/25 | Val Loss: 0.0100, Val F1: 1.0000
  Fold 2 | Epoch 11/25 | Val Loss: 0.0097, Val F1: 1.0000
  Fold 2 | Epoch 12/25 | Val Loss: 0.0094, Val F1: 1.0000
  Fold 2 | Epoch 13/25 | Val Loss: 0.0091, Val F1: 1.0000
  Fold 2 | Epoch 14/25 | Val Loss: 0.0088, Val F1: 1.0000
  Fold 2 | Epoch 15/25 | Val Loss: 0.0086, Val F1: 1.0000
  Fold 2 | Epoch 16/25 | Val Loss: 0.0083, Val F1: 1.0000
  Fold 2 | Epoch 17/25 | Val Loss: 0.0081, Val F1: 1.0000
  Fold 2 | Epoch 18/25 | Val Loss: 0.0078, Val F1: 1.0000
  Fold 2 | Epoch 19/25 | Val Loss: 0.0076, Val F1: 1.0000
  Fold 2 | Epoch 20/25 | Val Loss: 0.0074, Val F1: 1.0000
  Fold 2 | Epoch 21/25 | Val Loss: 0.0072, Val F1: 1.0000
  Fold 2 | Epoch 22/25 | Val Loss: 0.0070, Val F1: 1.0000
  Fold 2 | Epoch 23/25 | Val Loss: 0.0068, Val F1: 1.0000
  Fold 2 | Epoch 24/25 | Val Loss: 0.0066, Val F1: 1.0000
  Fold 2 | Epoch 25/25 | Val Loss: 0.0065, Val F1: 1.0000

--- Fold 3/5 ---
  Fold 3 | Epoch 1/25 | Val Loss: 0.0022, Val F1: 1.0000
  Fold 3 | Epoch 2/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 3 | Epoch 3/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 3 | Epoch 4/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 3 | Epoch 5/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 3 | Epoch 6/25 | Val Loss: 0.0019, Val F1: 1.0000
  Fold 3 | Epoch 7/25 | Val Loss: 0.0019, Val F1: 1.0000
  Fold 3 | Epoch 8/25 | Val Loss: 0.0019, Val F1: 1.0000
  Fold 3 | Epoch 9/25 | Val Loss: 0.0018, Val F1: 1.0000
  Fold 3 | Epoch 10/25 | Val Loss: 0.0018, Val F1: 1.0000
  Fold 3 | Epoch 11/25 | Val Loss: 0.0018, Val F1: 1.0000
  Fold 3 | Epoch 12/25 | Val Loss: 0.0017, Val F1: 1.0000
  Fold 3 | Epoch 13/25 | Val Loss: 0.0017, Val F1: 1.0000
  Fold 3 | Epoch 14/25 | Val Loss: 0.0017, Val F1: 1.0000
  Fold 3 | Epoch 15/25 | Val Loss: 0.0016, Val F1: 1.0000
  Fold 3 | Epoch 16/25 | Val Loss: 0.0016, Val F1: 1.0000
  Fold 3 | Epoch 17/25 | Val Loss: 0.0016, Val F1: 1.0000
  Fold 3 | Epoch 18/25 | Val Loss: 0.0016, Val F1: 1.0000
  Fold 3 | Epoch 19/25 | Val Loss: 0.0016, Val F1: 1.0000
  Fold 3 | Epoch 20/25 | Val Loss: 0.0016, Val F1: 1.0000
  Fold 3 | Epoch 21/25 | Val Loss: 0.0015, Val F1: 1.0000
  Fold 3 | Epoch 22/25 | Val Loss: 0.0015, Val F1: 1.0000
  Fold 3 | Epoch 23/25 | Val Loss: 0.0015, Val F1: 1.0000
  Fold 3 | Epoch 24/25 | Val Loss: 0.0015, Val F1: 1.0000
  Fold 3 | Epoch 25/25 | Val Loss: 0.0015, Val F1: 1.0000

--- Fold 4/5 ---
  Fold 4 | Epoch 1/25 | Val Loss: 0.0026, Val F1: 1.0000
  Fold 4 | Epoch 2/25 | Val Loss: 0.0026, Val F1: 1.0000
  Fold 4 | Epoch 3/25 | Val Loss: 0.0025, Val F1: 1.0000
  Fold 4 | Epoch 4/25 | Val Loss: 0.0025, Val F1: 1.0000
  Fold 4 | Epoch 5/25 | Val Loss: 0.0024, Val F1: 1.0000
  Fold 4 | Epoch 6/25 | Val Loss: 0.0024, Val F1: 1.0000
  Fold 4 | Epoch 7/25 | Val Loss: 0.0024, Val F1: 1.0000
  Fold 4 | Epoch 8/25 | Val Loss: 0.0024, Val F1: 1.0000
  Fold 4 | Epoch 9/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 10/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 11/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 12/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 13/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 14/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 15/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 16/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 17/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 18/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 19/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 20/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 21/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 22/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 4 | Epoch 23/25 | Val Loss: 0.0024, Val F1: 1.0000
  Fold 4 | Epoch 24/25 | Val Loss: 0.0024, Val F1: 1.0000
  Fold 4 | Epoch 25/25 | Val Loss: 0.0024, Val F1: 1.0000

--- Fold 5/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 5 | Epoch 1/25 | Val Loss: 0.1047, Val F1: 0.9410
  Fold 5 | Epoch 2/25 | Val Loss: 0.1032, Val F1: 0.9410
  Fold 5 | Epoch 3/25 | Val Loss: 0.1015, Val F1: 0.9410
  Fold 5 | Epoch 4/25 | Val Loss: 0.0999, Val F1: 0.9410
  Fold 5 | Epoch 5/25 | Val Loss: 0.0983, Val F1: 0.9410
  Fold 5 | Epoch 6/25 | Val Loss: 0.0968, Val F1: 0.9410
  Fold 5 | Epoch 7/25 | Val Loss: 0.0954, Val F1: 0.9410
  Fold 5 | Epoch 8/25 | Val Loss: 0.0940, Val F1: 0.9410
  Fold 5 | Epoch 9/25 | Val Loss: 0.0924, Val F1: 0.9410
  Fold 5 | Epoch 10/25 | Val Loss: 0.0909, Val F1: 0.9410
  Fold 5 | Epoch 11/25 | Val Loss: 0.0895, Val F1: 0.9410
  Fold 5 | Epoch 12/25 | Val Loss: 0.0882, Val F1: 0.9410
  Fold 5 | Epoch 13/25 | Val Loss: 0.0868, Val F1: 0.9410
  Fold 5 | Epoch 14/25 | Val Loss: 0.0855, Val F1: 0.9410
  Fold 5 | Epoch 15/25 | Val Loss: 0.0843, Val F1: 0.9410
  Fold 5 | Epoch 16/25 | Val Loss: 0.0831, Val F1: 0.9410
  Fold 5 | Epoch 17/25 | Val Loss: 0.0820, Val F1: 0.9410
  Fold 5 | Epoch 18/25 | Val Loss: 0.0807, Val F1: 0.9410
  Fold 5 | Epoch 19/25 | Val Loss: 0.0796, Val F1: 0.9410
  Fold 5 | Epoch 20/25 | Val Loss: 0.0785, Val F1: 0.9410
  Fold 5 | Epoch 21/25 | Val Loss: 0.0774, Val F1: 0.9410
  Fold 5 | Epoch 22/25 | Val Loss: 0.0763, Val F1: 0.9708
  Fold 5 | Epoch 23/25 | Val Loss: 0.0753, Val F1: 0.9708
  Fold 5 | Epoch 24/25 | Val Loss: 0.0744, Val F1: 0.9708
  Fold 5 | Epoch 25/25 | Val Loss: 0.0731, Val F1: 0.9708

--- 5-Fold CV Summary ---
Mean Validation F1: 0.9886 ± 0.0140

Unfreezing for cnnbilstm: model.fc
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
Step 15/150 - Test Loss: 0.2963, Accuracy: 0.9500, F1: 0.9497
Step 30/150 - Test Loss: 0.2921, Accuracy: 0.9500, F1: 0.9497
Step 45/150 - Test Loss: 0.2885, Accuracy: 0.9500, F1: 0.9497
Step 60/150 - Test Loss: 0.2847, Accuracy: 0.9500, F1: 0.9497
Step 75/150 - Test Loss: 0.2813, Accuracy: 0.9500, F1: 0.9497
Step 90/150 - Test Loss: 0.2782, Accuracy: 0.9500, F1: 0.9497
Step 105/150 - Test Loss: 0.2750, Accuracy: 0.9500, F1: 0.9497
Step 120/150 - Test Loss: 0.2722, Accuracy: 0.9500, F1: 0.9497
Step 135/150 - Test Loss: 0.2695, Accuracy: 0.9500, F1: 0.9497
Step 150/150 - Test Loss: 0.2667, Accuracy: 0.9500, F1: 0.9497

Final evaluation on the model from the last iteration...

=== Final Test Results for cnnbilstm ===
Test Loss       : 0.2667
Test Accuracy   : 0.9500
Macro F1 score  : 0.9497
Confusion Matrix:
[[17  3  0]
 [ 0 20  0]
 [ 0  0 20]]

Saved final model to online_gesture_cnnbilstm.pth


PS C:\Capstone\arm-pose-estimation-main> & C:/Users/bluei/AppData/Local/Programs/Python/Python312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_smalltcn.pth --model smalltcn --output online_gesture_smalltcn.pth  --lr 1e-3
==================================================
### 1단계: smalltcn 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 1 | Epoch 1/25 | Val Loss: 0.3672, Val F1: 0.8878
  Fold 1 | Epoch 2/25 | Val Loss: 0.3224, Val F1: 0.8878
  Fold 1 | Epoch 3/25 | Val Loss: 0.2979, Val F1: 0.8878
  Fold 1 | Epoch 4/25 | Val Loss: 0.2470, Val F1: 0.8878
  Fold 1 | Epoch 5/25 | Val Loss: 0.2232, Val F1: 0.9164
  Fold 1 | Epoch 6/25 | Val Loss: 0.2064, Val F1: 0.9164
  Fold 1 | Epoch 7/25 | Val Loss: 0.1897, Val F1: 0.9444
  Fold 1 | Epoch 8/25 | Val Loss: 0.1888, Val F1: 0.9444
  Fold 1 | Epoch 9/25 | Val Loss: 0.1745, Val F1: 0.9444
  Fold 1 | Epoch 10/25 | Val Loss: 0.1767, Val F1: 0.9444
  Fold 1 | Epoch 11/25 | Val Loss: 0.1662, Val F1: 0.9444
  Fold 1 | Epoch 12/25 | Val Loss: 0.1498, Val F1: 0.9444
  Fold 1 | Epoch 13/25 | Val Loss: 0.1502, Val F1: 0.9444
  Fold 1 | Epoch 14/25 | Val Loss: 0.1370, Val F1: 0.9444
  Fold 1 | Epoch 15/25 | Val Loss: 0.1375, Val F1: 0.9444
  Fold 1 | Epoch 16/25 | Val Loss: 0.1448, Val F1: 0.9444
  Fold 1 | Epoch 17/25 | Val Loss: 0.1407, Val F1: 0.9444
  Fold 1 | Epoch 18/25 | Val Loss: 0.1329, Val F1: 0.9444
  Fold 1 | Epoch 19/25 | Val Loss: 0.1343, Val F1: 0.9444
  Fold 1 | Epoch 20/25 | Val Loss: 0.1304, Val F1: 0.9444
  Fold 1 | Epoch 21/25 | Val Loss: 0.1441, Val F1: 0.9444
  Fold 1 | Epoch 22/25 | Val Loss: 0.1289, Val F1: 0.9444
  Fold 1 | Epoch 23/25 | Val Loss: 0.1061, Val F1: 0.9444
  Fold 1 | Epoch 24/25 | Val Loss: 0.1055, Val F1: 0.9444
  Fold 1 | Epoch 25/25 | Val Loss: 0.1063, Val F1: 0.9444

--- Fold 2/5 ---
  Fold 2 | Epoch 1/25 | Val Loss: 0.0880, Val F1: 0.9722
  Fold 2 | Epoch 2/25 | Val Loss: 0.0504, Val F1: 0.9722
  Fold 2 | Epoch 3/25 | Val Loss: 0.0273, Val F1: 0.9722
  Fold 2 | Epoch 4/25 | Val Loss: 0.0254, Val F1: 0.9722
  Fold 2 | Epoch 5/25 | Val Loss: 0.0157, Val F1: 1.0000
  Fold 2 | Epoch 6/25 | Val Loss: 0.0087, Val F1: 1.0000
  Fold 2 | Epoch 7/25 | Val Loss: 0.0081, Val F1: 1.0000
  Fold 2 | Epoch 8/25 | Val Loss: 0.0064, Val F1: 1.0000
  Fold 2 | Epoch 9/25 | Val Loss: 0.0060, Val F1: 1.0000
  Fold 2 | Epoch 10/25 | Val Loss: 0.0048, Val F1: 1.0000
  Fold 2 | Epoch 11/25 | Val Loss: 0.0034, Val F1: 1.0000
  Fold 2 | Epoch 12/25 | Val Loss: 0.0031, Val F1: 1.0000
  Fold 2 | Epoch 13/25 | Val Loss: 0.0030, Val F1: 1.0000
  Fold 2 | Epoch 14/25 | Val Loss: 0.0028, Val F1: 1.0000
  Fold 2 | Epoch 15/25 | Val Loss: 0.0030, Val F1: 1.0000
  Fold 2 | Epoch 16/25 | Val Loss: 0.0034, Val F1: 1.0000
