[bisltm]
PS C:\Capstone\arm-pose-estimation-main> & C:/Users/bluei/AppData/Local/Programs/Python/Python312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_bilstm.pth --model bilstm --output online_gesture_bilstm.pth  --lr 1e-3  
==================================================
### 1단계: bilstm 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
  Fold 1 | Epoch 1/25 | Val Loss: 0.3114, Val F1: 0.8881
  Fold 2 | Epoch 4/25 | Val Loss: 0.1002, Val F1: 0.9722
  Fold 2 | Epoch 5/25 | Val Loss: 0.0619, Val F1: 0.9722
  Fold 2 | Epoch 6/25 | Val Loss: 0.0244, Val F1: 1.0000
  Fold 2 | Epoch 7/25 | Val Loss: 0.0157, Val F1: 1.0000
  Fold 2 | Epoch 8/25 | Val Loss: 0.0125, Val F1: 1.0000
  Fold 2 | Epoch 9/25 | Val Loss: 0.0106, Val F1: 1.0000
  Fold 2 | Epoch 10/25 | Val Loss: 0.0088, Val F1: 1.0000
  Fold 2 | Epoch 11/25 | Val Loss: 0.0070, Val F1: 1.0000
  Fold 2 | Epoch 12/25 | Val Loss: 0.0063, Val F1: 1.0000
  Fold 2 | Epoch 13/25 | Val Loss: 0.0059, Val F1: 1.0000
  Fold 2 | Epoch 14/25 | Val Loss: 0.0050, Val F1: 1.0000
  Fold 2 | Epoch 15/25 | Val Loss: 0.0041, Val F1: 1.0000
  Fold 2 | Epoch 16/25 | Val Loss: 0.0035, Val F1: 1.0000
  Fold 2 | Epoch 17/25 | Val Loss: 0.0032, Val F1: 1.0000
  Fold 2 | Epoch 18/25 | Val Loss: 0.0034, Val F1: 1.0000
  Fold 2 | Epoch 19/25 | Val Loss: 0.0042, Val F1: 1.0000
  Fold 2 | Epoch 20/25 | Val Loss: 0.0048, Val F1: 1.0000
  Fold 2 | Epoch 21/25 | Val Loss: 0.0045, Val F1: 1.0000
  Fold 2 | Epoch 22/25 | Val Loss: 0.0039, Val F1: 1.0000
  Fold 2 | Epoch 23/25 | Val Loss: 0.0032, Val F1: 1.0000
  Fold 2 | Epoch 24/25 | Val Loss: 0.0027, Val F1: 1.0000
  Fold 2 | Epoch 25/25 | Val Loss: 0.0024, Val F1: 1.0000

--- Fold 3/5 ---
  Fold 3 | Epoch 1/25 | Val Loss: 1.0172, Val F1: 0.8903
  Fold 3 | Epoch 2/25 | Val Loss: 0.9751, Val F1: 0.8903
  Fold 3 | Epoch 3/25 | Val Loss: 0.8951, Val F1: 0.8903
  Fold 3 | Epoch 4/25 | Val Loss: 0.7816, Val F1: 0.9182
  Fold 3 | Epoch 5/25 | Val Loss: 0.7443, Val F1: 0.9182
  Fold 3 | Epoch 6/25 | Val Loss: 0.7471, Val F1: 0.9182
  Fold 3 | Epoch 7/25 | Val Loss: 0.7520, Val F1: 0.9454
  Fold 3 | Epoch 8/25 | Val Loss: 0.7483, Val F1: 0.9454
  Fold 3 | Epoch 9/25 | Val Loss: 0.7517, Val F1: 0.9454
  Fold 3 | Epoch 10/25 | Val Loss: 0.7662, Val F1: 0.9454
  Fold 3 | Epoch 11/25 | Val Loss: 0.7813, Val F1: 0.9454
  Fold 3 | Epoch 12/25 | Val Loss: 0.8169, Val F1: 0.9454
  Fold 3 | Epoch 13/25 | Val Loss: 0.8669, Val F1: 0.9454
  Fold 3 | Epoch 14/25 | Val Loss: 0.9093, Val F1: 0.9454
  Fold 3 | Epoch 15/25 | Val Loss: 0.9316, Val F1: 0.9454
  Fold 3 | Epoch 16/25 | Val Loss: 0.9503, Val F1: 0.9454
  Fold 3 | Epoch 17/25 | Val Loss: 0.9664, Val F1: 0.9454
  Fold 3 | Epoch 18/25 | Val Loss: 0.9826, Val F1: 0.9454
  Fold 3 | Epoch 19/25 | Val Loss: 1.0055, Val F1: 0.9454
  Fold 3 | Epoch 20/25 | Val Loss: 1.0401, Val F1: 0.9454
  Fold 3 | Epoch 21/25 | Val Loss: 1.0409, Val F1: 0.9454
  Fold 3 | Epoch 22/25 | Val Loss: 1.0424, Val F1: 0.9454
  Fold 3 | Epoch 23/25 | Val Loss: 1.0616, Val F1: 0.9454
  Fold 3 | Epoch 24/25 | Val Loss: 1.0692, Val F1: 0.9454
  Fold 3 | Epoch 25/25 | Val Loss: 1.0845, Val F1: 0.9454

--- Fold 4/5 ---
  Fold 4 | Epoch 1/25 | Val Loss: 0.4420, Val F1: 0.8857
  Fold 4 | Epoch 2/25 | Val Loss: 0.2782, Val F1: 0.9441
  Fold 4 | Epoch 3/25 | Val Loss: 0.2036, Val F1: 0.9441
  Fold 4 | Epoch 4/25 | Val Loss: 0.1930, Val F1: 0.9441
  Fold 4 | Epoch 5/25 | Val Loss: 0.2076, Val F1: 0.9441
  Fold 4 | Epoch 6/25 | Val Loss: 0.2023, Val F1: 0.9441
  Fold 4 | Epoch 7/25 | Val Loss: 0.1663, Val F1: 0.9441
  Fold 4 | Epoch 8/25 | Val Loss: 0.1548, Val F1: 0.9441
  Fold 4 | Epoch 9/25 | Val Loss: 0.1401, Val F1: 0.9441
  Fold 4 | Epoch 10/25 | Val Loss: 0.0853, Val F1: 0.9441
  Fold 4 | Epoch 11/25 | Val Loss: 0.0524, Val F1: 0.9722
  Fold 4 | Epoch 12/25 | Val Loss: 0.0412, Val F1: 1.0000
  Fold 4 | Epoch 13/25 | Val Loss: 0.0378, Val F1: 1.0000
  Fold 4 | Epoch 14/25 | Val Loss: 0.0406, Val F1: 1.0000
  Fold 4 | Epoch 15/25 | Val Loss: 0.0417, Val F1: 1.0000
  Fold 4 | Epoch 16/25 | Val Loss: 0.0336, Val F1: 1.0000
  Fold 4 | Epoch 17/25 | Val Loss: 0.0267, Val F1: 1.0000
  Fold 4 | Epoch 18/25 | Val Loss: 0.0242, Val F1: 1.0000
  Fold 4 | Epoch 19/25 | Val Loss: 0.0194, Val F1: 1.0000
  Fold 4 | Epoch 20/25 | Val Loss: 0.0165, Val F1: 1.0000
  Fold 4 | Epoch 21/25 | Val Loss: 0.0165, Val F1: 1.0000
  Fold 4 | Epoch 22/25 | Val Loss: 0.0187, Val F1: 1.0000
  Fold 4 | Epoch 23/25 | Val Loss: 0.0155, Val F1: 1.0000
  Fold 4 | Epoch 24/25 | Val Loss: 0.0111, Val F1: 1.0000
  Fold 4 | Epoch 25/25 | Val Loss: 0.0091, Val F1: 1.0000

--- Fold 5/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 5 | Epoch 1/25 | Val Loss: 0.5751, Val F1: 0.8322
  Fold 5 | Epoch 2/25 | Val Loss: 0.3121, Val F1: 0.9143
  Fold 5 | Epoch 3/25 | Val Loss: 0.2510, Val F1: 0.9419
  Fold 5 | Epoch 4/25 | Val Loss: 0.2391, Val F1: 0.9143
  Fold 5 | Epoch 5/25 | Val Loss: 0.2638, Val F1: 0.9143
  Fold 5 | Epoch 6/25 | Val Loss: 0.2845, Val F1: 0.9143
  Fold 5 | Epoch 7/25 | Val Loss: 0.2931, Val F1: 0.9143
  Fold 5 | Epoch 8/25 | Val Loss: 0.3088, Val F1: 0.9143
  Fold 5 | Epoch 9/25 | Val Loss: 0.3308, Val F1: 0.9143
  Fold 5 | Epoch 10/25 | Val Loss: 0.3235, Val F1: 0.9143
  Fold 5 | Epoch 11/25 | Val Loss: 0.3206, Val F1: 0.9143
  Fold 5 | Epoch 12/25 | Val Loss: 0.3158, Val F1: 0.9143
  Fold 5 | Epoch 13/25 | Val Loss: 0.3106, Val F1: 0.9143
  Fold 5 | Epoch 14/25 | Val Loss: 0.3021, Val F1: 0.9432
  Fold 5 | Epoch 15/25 | Val Loss: 0.2709, Val F1: 0.9432
  Fold 5 | Epoch 16/25 | Val Loss: 0.2239, Val F1: 0.9432
  Fold 5 | Epoch 17/25 | Val Loss: 0.1867, Val F1: 0.9710
  Fold 5 | Epoch 18/25 | Val Loss: 0.1688, Val F1: 0.9710
  Fold 5 | Epoch 19/25 | Val Loss: 0.1622, Val F1: 0.9710
  Fold 5 | Epoch 20/25 | Val Loss: 0.1547, Val F1: 0.9710
  Fold 5 | Epoch 21/25 | Val Loss: 0.1497, Val F1: 0.9710
  Fold 5 | Epoch 22/25 | Val Loss: 0.1484, Val F1: 0.9710
  Fold 5 | Epoch 23/25 | Val Loss: 0.1449, Val F1: 0.9710
  Fold 5 | Epoch 24/25 | Val Loss: 0.1493, Val F1: 0.9710
  Fold 5 | Epoch 25/25 | Val Loss: 0.1483, Val F1: 0.9710

--- 5-Fold CV Summary ---
Mean Validation F1: 0.9833 ± 0.0220

Unfreezing for SimpleCNN: model.fc1, model.fc2
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
Step 15/150 - Test Loss: 0.0233, Accuracy: 0.9833, F1: 0.9833
Step 30/150 - Test Loss: 0.0378, Accuracy: 0.9833, F1: 0.9833
Step 45/150 - Test Loss: 0.0458, Accuracy: 0.9833, F1: 0.9833
Step 60/150 - Test Loss: 0.0548, Accuracy: 0.9833, F1: 0.9833
Step 75/150 - Test Loss: 0.0574, Accuracy: 0.9833, F1: 0.9833
Step 90/150 - Test Loss: 0.0543, Accuracy: 0.9833, F1: 0.9833
Step 105/150 - Test Loss: 0.0438, Accuracy: 0.9833, F1: 0.9833
Step 120/150 - Test Loss: 0.0387, Accuracy: 0.9833, F1: 0.9833
Step 135/150 - Test Loss: 0.0398, Accuracy: 0.9833, F1: 0.9833
Step 150/150 - Test Loss: 0.0207, Accuracy: 0.9833, F1: 0.9833

Final evaluation on the model from the last iteration...

=== Final Test Results for simplecnn ===
Test Loss       : 0.0207
Test Accuracy   : 0.9833
Macro F1 score  : 0.9833
Confusion Matrix:
[[20  0  0]
 [ 0 20  0]
 [ 1  0 19]]

Saved final model to online_gesture_simplecnn.pth

[cnn bilstm]
PS C:\Capstone\arm-pose-estimation-main> & C:/Users/bluei/AppData/Local/Programs/Python/Python312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_cnnbilstm.pth --model cnnbilstm --output online_gesture_cnnbilstm.pth  --lr 3e-4
==================================================
### 1단계: cnnbilstm 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 1 | Epoch 1/25 | Val Loss: 0.0125, Val F1: 1.0000
  Fold 1 | Epoch 2/25 | Val Loss: 0.0123, Val F1: 1.0000
  Fold 1 | Epoch 3/25 | Val Loss: 0.0122, Val F1: 1.0000
  Fold 1 | Epoch 4/25 | Val Loss: 0.0119, Val F1: 1.0000
  Fold 1 | Epoch 5/25 | Val Loss: 0.0117, Val F1: 1.0000
  Fold 1 | Epoch 6/25 | Val Loss: 0.0115, Val F1: 1.0000
  Fold 1 | Epoch 7/25 | Val Loss: 0.0114, Val F1: 1.0000
  Fold 1 | Epoch 8/25 | Val Loss: 0.0112, Val F1: 1.0000
  Fold 1 | Epoch 9/25 | Val Loss: 0.0110, Val F1: 1.0000
  Fold 1 | Epoch 10/25 | Val Loss: 0.0109, Val F1: 1.0000
  Fold 1 | Epoch 11/25 | Val Loss: 0.0108, Val F1: 1.0000
  Fold 1 | Epoch 12/25 | Val Loss: 0.0107, Val F1: 1.0000
  Fold 1 | Epoch 13/25 | Val Loss: 0.0105, Val F1: 1.0000
  Fold 1 | Epoch 14/25 | Val Loss: 0.0103, Val F1: 1.0000
  Fold 1 | Epoch 15/25 | Val Loss: 0.0102, Val F1: 1.0000
  Fold 1 | Epoch 16/25 | Val Loss: 0.0101, Val F1: 1.0000
  Fold 1 | Epoch 17/25 | Val Loss: 0.0100, Val F1: 1.0000
  Fold 1 | Epoch 18/25 | Val Loss: 0.0098, Val F1: 1.0000
  Fold 1 | Epoch 19/25 | Val Loss: 0.0097, Val F1: 1.0000
  Fold 1 | Epoch 20/25 | Val Loss: 0.0095, Val F1: 1.0000
  Fold 1 | Epoch 21/25 | Val Loss: 0.0094, Val F1: 1.0000
  Fold 1 | Epoch 22/25 | Val Loss: 0.0093, Val F1: 1.0000
  Fold 1 | Epoch 23/25 | Val Loss: 0.0092, Val F1: 1.0000
  Fold 1 | Epoch 24/25 | Val Loss: 0.0093, Val F1: 1.0000
  Fold 1 | Epoch 25/25 | Val Loss: 0.0092, Val F1: 1.0000

--- Fold 2/5 ---
  Fold 2 | Epoch 1/25 | Val Loss: 0.0434, Val F1: 0.9722
  Fold 2 | Epoch 2/25 | Val Loss: 0.0442, Val F1: 0.9722
  Fold 2 | Epoch 3/25 | Val Loss: 0.0450, Val F1: 0.9722
  Fold 2 | Epoch 4/25 | Val Loss: 0.0458, Val F1: 0.9722
  Fold 2 | Epoch 5/25 | Val Loss: 0.0466, Val F1: 0.9722
  Fold 2 | Epoch 6/25 | Val Loss: 0.0473, Val F1: 0.9722
  Fold 2 | Epoch 7/25 | Val Loss: 0.0481, Val F1: 0.9722
  Fold 2 | Epoch 8/25 | Val Loss: 0.0488, Val F1: 0.9722
  Fold 2 | Epoch 9/25 | Val Loss: 0.0496, Val F1: 0.9722
  Fold 2 | Epoch 10/25 | Val Loss: 0.0505, Val F1: 0.9722
  Fold 2 | Epoch 11/25 | Val Loss: 0.0513, Val F1: 0.9722
  Fold 2 | Epoch 12/25 | Val Loss: 0.0519, Val F1: 0.9722
  Fold 2 | Epoch 13/25 | Val Loss: 0.0527, Val F1: 0.9722
  Fold 2 | Epoch 14/25 | Val Loss: 0.0536, Val F1: 0.9722
  Fold 2 | Epoch 15/25 | Val Loss: 0.0544, Val F1: 0.9722
  Fold 2 | Epoch 16/25 | Val Loss: 0.0552, Val F1: 0.9722
  Fold 2 | Epoch 17/25 | Val Loss: 0.0561, Val F1: 0.9722
  Fold 2 | Epoch 18/25 | Val Loss: 0.0569, Val F1: 0.9722
  Fold 2 | Epoch 19/25 | Val Loss: 0.0576, Val F1: 0.9722
  Fold 2 | Epoch 20/25 | Val Loss: 0.0583, Val F1: 0.9722
  Fold 2 | Epoch 21/25 | Val Loss: 0.0590, Val F1: 0.9722
  Fold 2 | Epoch 22/25 | Val Loss: 0.0596, Val F1: 0.9722
  Fold 2 | Epoch 23/25 | Val Loss: 0.0603, Val F1: 0.9722
  Fold 2 | Epoch 24/25 | Val Loss: 0.0610, Val F1: 0.9722
  Fold 2 | Epoch 25/25 | Val Loss: 0.0616, Val F1: 0.9722

--- Fold 3/5 ---
  Fold 3 | Epoch 1/25 | Val Loss: 0.0025, Val F1: 1.0000
  Fold 3 | Epoch 2/25 | Val Loss: 0.0024, Val F1: 1.0000
  Fold 3 | Epoch 3/25 | Val Loss: 0.0024, Val F1: 1.0000
  Fold 3 | Epoch 4/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 3 | Epoch 5/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 3 | Epoch 6/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 3 | Epoch 7/25 | Val Loss: 0.0023, Val F1: 1.0000
  Fold 3 | Epoch 8/25 | Val Loss: 0.0022, Val F1: 1.0000
  Fold 3 | Epoch 9/25 | Val Loss: 0.0022, Val F1: 1.0000
  Fold 3 | Epoch 10/25 | Val Loss: 0.0022, Val F1: 1.0000
  Fold 3 | Epoch 11/25 | Val Loss: 0.0022, Val F1: 1.0000
  Fold 3 | Epoch 12/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 3 | Epoch 13/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 3 | Epoch 14/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 3 | Epoch 15/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 3 | Epoch 16/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 3 | Epoch 17/25 | Val Loss: 0.0021, Val F1: 1.0000
  Fold 3 | Epoch 18/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 3 | Epoch 19/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 3 | Epoch 20/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 3 | Epoch 21/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 3 | Epoch 22/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 3 | Epoch 23/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 3 | Epoch 24/25 | Val Loss: 0.0020, Val F1: 1.0000
  Fold 3 | Epoch 25/25 | Val Loss: 0.0019, Val F1: 1.0000

--- Fold 4/5 ---
  Fold 4 | Epoch 1/25 | Val Loss: 0.0780, Val F1: 0.9722
  Fold 4 | Epoch 2/25 | Val Loss: 0.0780, Val F1: 0.9722
  Fold 4 | Epoch 3/25 | Val Loss: 0.0779, Val F1: 0.9722
  Fold 4 | Epoch 4/25 | Val Loss: 0.0777, Val F1: 0.9722
  Fold 4 | Epoch 5/25 | Val Loss: 0.0774, Val F1: 0.9722
  Fold 4 | Epoch 6/25 | Val Loss: 0.0774, Val F1: 0.9722
  Fold 4 | Epoch 7/25 | Val Loss: 0.0774, Val F1: 0.9722
  Fold 4 | Epoch 8/25 | Val Loss: 0.0773, Val F1: 0.9722
  Fold 4 | Epoch 9/25 | Val Loss: 0.0771, Val F1: 0.9722
  Fold 4 | Epoch 10/25 | Val Loss: 0.0768, Val F1: 0.9722
  Fold 4 | Epoch 11/25 | Val Loss: 0.0766, Val F1: 0.9722
  Fold 4 | Epoch 12/25 | Val Loss: 0.0765, Val F1: 0.9722
  Fold 4 | Epoch 13/25 | Val Loss: 0.0763, Val F1: 0.9722
  Fold 4 | Epoch 14/25 | Val Loss: 0.0761, Val F1: 0.9722
  Fold 4 | Epoch 15/25 | Val Loss: 0.0759, Val F1: 0.9722
  Fold 4 | Epoch 16/25 | Val Loss: 0.0758, Val F1: 0.9722
  Fold 4 | Epoch 17/25 | Val Loss: 0.0757, Val F1: 0.9722
  Fold 4 | Epoch 18/25 | Val Loss: 0.0756, Val F1: 0.9722
  Fold 4 | Epoch 19/25 | Val Loss: 0.0755, Val F1: 0.9722
  Fold 4 | Epoch 20/25 | Val Loss: 0.0754, Val F1: 0.9722
  Fold 4 | Epoch 21/25 | Val Loss: 0.0754, Val F1: 0.9722
  Fold 4 | Epoch 22/25 | Val Loss: 0.0752, Val F1: 0.9722
  Fold 4 | Epoch 23/25 | Val Loss: 0.0750, Val F1: 0.9722
  Fold 4 | Epoch 24/25 | Val Loss: 0.0749, Val F1: 0.9722
  Fold 4 | Epoch 25/25 | Val Loss: 0.0747, Val F1: 0.9722

--- Fold 5/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 5 | Epoch 1/25 | Val Loss: 0.0635, Val F1: 0.9708
  Fold 5 | Epoch 2/25 | Val Loss: 0.0631, Val F1: 0.9708
  Fold 5 | Epoch 3/25 | Val Loss: 0.0628, Val F1: 0.9708
  Fold 5 | Epoch 4/25 | Val Loss: 0.0625, Val F1: 0.9708
  Fold 5 | Epoch 5/25 | Val Loss: 0.0622, Val F1: 0.9708
  Fold 5 | Epoch 6/25 | Val Loss: 0.0619, Val F1: 0.9708
  Fold 5 | Epoch 7/25 | Val Loss: 0.0617, Val F1: 0.9708
  Fold 5 | Epoch 8/25 | Val Loss: 0.0617, Val F1: 0.9708
  Fold 5 | Epoch 9/25 | Val Loss: 0.0615, Val F1: 0.9708
  Fold 5 | Epoch 10/25 | Val Loss: 0.0613, Val F1: 0.9708
  Fold 5 | Epoch 11/25 | Val Loss: 0.0612, Val F1: 0.9708
  Fold 5 | Epoch 12/25 | Val Loss: 0.0609, Val F1: 0.9708
  Fold 5 | Epoch 13/25 | Val Loss: 0.0608, Val F1: 0.9708
  Fold 5 | Epoch 14/25 | Val Loss: 0.0607, Val F1: 0.9708
  Fold 5 | Epoch 15/25 | Val Loss: 0.0604, Val F1: 0.9708
  Fold 5 | Epoch 16/25 | Val Loss: 0.0603, Val F1: 0.9708
  Fold 5 | Epoch 17/25 | Val Loss: 0.0603, Val F1: 0.9708
  Fold 5 | Epoch 18/25 | Val Loss: 0.0602, Val F1: 0.9708
  Fold 5 | Epoch 19/25 | Val Loss: 0.0601, Val F1: 0.9708
  Fold 5 | Epoch 20/25 | Val Loss: 0.0600, Val F1: 0.9708
  Fold 5 | Epoch 21/25 | Val Loss: 0.0597, Val F1: 0.9708
  Fold 5 | Epoch 22/25 | Val Loss: 0.0595, Val F1: 0.9708
  Fold 5 | Epoch 23/25 | Val Loss: 0.0595, Val F1: 0.9708
  Fold 5 | Epoch 24/25 | Val Loss: 0.0594, Val F1: 0.9708
  Fold 5 | Epoch 25/25 | Val Loss: 0.0592, Val F1: 0.9708

--- 5-Fold CV Summary ---
Mean Validation F1: 0.9830 ± 0.0139

Unfreezing for cnnbilstm: model.fc
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
Step 15/150 - Test Loss: 0.0174, Accuracy: 1.0000, F1: 1.0000
Step 30/150 - Test Loss: 0.0163, Accuracy: 1.0000, F1: 1.0000
Step 45/150 - Test Loss: 0.0154, Accuracy: 1.0000, F1: 1.0000
Step 60/150 - Test Loss: 0.0145, Accuracy: 1.0000, F1: 1.0000
Step 75/150 - Test Loss: 0.0138, Accuracy: 1.0000, F1: 1.0000
Step 90/150 - Test Loss: 0.0131, Accuracy: 1.0000, F1: 1.0000
Step 105/150 - Test Loss: 0.0124, Accuracy: 1.0000, F1: 1.0000
Step 120/150 - Test Loss: 0.0118, Accuracy: 1.0000, F1: 1.0000
Step 135/150 - Test Loss: 0.0113, Accuracy: 1.0000, F1: 1.0000
Step 150/150 - Test Loss: 0.0108, Accuracy: 1.0000, F1: 1.0000

Final evaluation on the model from the last iteration...

=== Final Test Results for cnnbilstm ===
Test Loss       : 0.0108
Test Accuracy   : 1.0000
Macro F1 score  : 1.0000
Confusion Matrix:
[[20  0  0]
 [ 0 20  0]
 [ 0  0 20]]

Saved final model to online_gesture_cnnbilstm.pth

[small tcn]
PS C:\Capstone\arm-pose-estimation-main> & C:/Users/bluei/AppData/Local/Programs/Python/Python312/python.exe c:/Capstone/arm-pose-estimation-main/src/wear_mocap_ape/classification/fine_tune_online.py --train-csv online_vxo.csv --test-csv vxo_gesture.csv --pretrained offline_gesture_smalltcn.pth --model smalltcn --output online_gesture_smalltcn.pth  --lr 1e-3
==================================================
### 1단계: smalltcn 모델 5-Fold 교차 검증 시작 ###
==================================================

--- Fold 1/5 ---
C:\Users\bluei\AppData\Local\Programs\Python\Python312\Lib\site-packages\torch\nn\modules\conv.py:306: UserWarning: Plan failed with a cudnnException: CUDNN_BACKEND_EXECUTION_PLAN_DESCRIPTOR: cudnnFinalize Descriptor Failed cudnn_status: CUDNN_STATUS_NOT_SUPPORTED (Triggered internally at ..\aten\src\ATen\native\cudnn\Conv_v8.cpp:919.)
  return F.conv1d(input, weight, bias, self.stride,
  Fold 1 | Epoch 1/25 | Val Loss: 0.2577, Val F1: 0.9164
  Fold 1 | Epoch 2/25 | Val Loss: 0.2317, Val F1: 0.9164
  Fold 1 | Epoch 3/25 | Val Loss: 0.2173, Val F1: 0.9444
  Fold 1 | Epoch 4/25 | Val Loss: 0.1919, Val F1: 0.9444
  Fold 1 | Epoch 5/25 | Val Loss: 0.1811, Val F1: 0.9444
  Fold 1 | Epoch 6/25 | Val Loss: 0.1686, Val F1: 0.9444
  Fold 1 | Epoch 7/25 | Val Loss: 0.1641, Val F1: 0.9154
  Fold 1 | Epoch 8/25 | Val Loss: 0.1677, Val F1: 0.9154
  Fold 1 | Epoch 9/25 | Val Loss: 0.1580, Val F1: 0.9154
  Fold 1 | Epoch 10/25 | Val Loss: 0.1588, Val F1: 0.9154
  Fold 1 | Epoch 11/25 | Val Loss: 0.1508, Val F1: 0.9154
  Fold 1 | Epoch 12/25 | Val Loss: 0.1472, Val F1: 0.9154
  Fold 1 | Epoch 13/25 | Val Loss: 0.1478, Val F1: 0.9154
  Fold 1 | Epoch 14/25 | Val Loss: 0.1407, Val F1: 0.9154
  Fold 1 | Epoch 15/25 | Val Loss: 0.1398, Val F1: 0.9154
  Fold 1 | Epoch 16/25 | Val Loss: 0.1415, Val F1: 0.9154
  Fold 1 | Epoch 17/25 | Val Loss: 0.1353, Val F1: 0.9154
  Fold 1 | Epoch 18/25 | Val Loss: 0.1298, Val F1: 0.9154
  Fold 1 | Epoch 19/25 | Val Loss: 0.1324, Val F1: 0.9154
  Fold 1 | Epoch 20/25 | Val Loss: 0.1361, Val F1: 0.9154
  Fold 1 | Epoch 21/25 | Val Loss: 0.1431, Val F1: 0.9154
  Fold 1 | Epoch 22/25 | Val Loss: 0.1382, Val F1: 0.9154
  Fold 1 | Epoch 23/25 | Val Loss: 0.1237, Val F1: 0.9154
  Fold 1 | Epoch 24/25 | Val Loss: 0.1232, Val F1: 0.9154
  Fold 1 | Epoch 25/25 | Val Loss: 0.1200, Val F1: 0.9154

--- Fold 2/5 ---
  Fold 2 | Epoch 1/25 | Val Loss: 0.0981, Val F1: 0.9722
  Fold 2 | Epoch 2/25 | Val Loss: 0.0634, Val F1: 0.9722
  Fold 2 | Epoch 3/25 | Val Loss: 0.0410, Val F1: 0.9722
  Fold 2 | Epoch 4/25 | Val Loss: 0.0404, Val F1: 0.9722
  Fold 2 | Epoch 5/25 | Val Loss: 0.0274, Val F1: 0.9722
  Fold 2 | Epoch 6/25 | Val Loss: 0.0180, Val F1: 1.0000
  Fold 2 | Epoch 7/25 | Val Loss: 0.0184, Val F1: 1.0000
  Fold 2 | Epoch 8/25 | Val Loss: 0.0157, Val F1: 1.0000
  Fold 2 | Epoch 9/25 | Val Loss: 0.0154, Val F1: 1.0000
  Fold 2 | Epoch 10/25 | Val Loss: 0.0133, Val F1: 1.0000
